,log_rank_greater,hc_greater,fisher_greater,min_p_greater,berk_jones_greater,wilcoxon_greater,log_rank_less,hc_less,fisher_less,min_p_less,berk_jones_less,wilcoxon_less,mu,eps,beta,itr
3365,3.2771353712702185,44.70985333227047,4136.834392797447,15.866221407269363,8.263505804334319,25.7662120640437,3.2771353712702185,0.8006958450391094,3936.7375440958285,7.217857786469251,2.5540182019101167,6.454725642889029e-12,0.015201804919084164,0.00811610523253735,0.6333333333333333,53
3366,-0.04481496200247412,2.216350233699999,3971.951234682092,9.512517454435592,3.012978430108484,1.0429965879098677,-0.04481496200247412,1.43019992880781,3953.6697313423565,7.481582341556534,2.281346931091732,0.4344775934428916,0.0015201804919084164,0.004889663842714644,0.7,53
3367,0.4331925208772843,2.9020403685498657,3975.88082610216,9.935429353145802,2.6909573155691797,1.9266183022483772,0.4331925208772843,1.6045577429355653,4059.3850187015223,7.814425564127001,2.7574846939129602,0.15740248403894871,0.005559580850812226,0.004889663842714644,0.7,53
3368,-0.32057606352056744,7.07871328501298,4141.621285794532,10.219633147731313,7.3956028687386866,0.18450270128317264,-0.32057606352056744,4.025881541860639,4089.6013265441065,10.499693451863399,3.8587711939159863,1.780924542012671,0.007714073485873534,0.004889663842714644,0.7,53
3369,0.2677470402301727,4.982385347773858,3932.376218303769,10.88879555937781,3.3064784358434047,1.425412493190679,0.2677470402301727,3.1960652207040834,4117.369140684288,9.932125493864842,4.43173766855452,0.2749755112342661,0.009386422122097223,0.004889663842714644,0.7,53
3370,1.5668627975990344,1.419360654357651,4039.4218397348577,8.921983168198896,2.781618926188209,12.926971367306235,1.5668627975990344,1.6315407416629086,4046.784831338172,7.817244034901515,2.841026550557792,2.431577944420873e-06,0.010802912142701855,0.004889663842714644,0.7,53
3371,1.6049398083434265,29.25674888558827,4108.800390132718,14.355454915455983,6.754705753089417,9.527585129011577,1.6049398083434265,1.920295592562308,3958.6368178205403,7.317719239981038,3.249657242582335,7.28179024454362e-05,0.012054082348800937,0.004889663842714644,0.7,53
3372,2.4849613765425667,35.917757499883635,4022.052095713034,14.76491418097279,14.503828768183274,20.513004064550056,2.4849613765425667,0.8056761362932633,3944.3743739874753,7.445194049483172,3.0612642182745162,1.2340010132458772e-09,0.013187072904189667,0.004889663842714644,0.7,53
3373,2.0190968886601155,44.72065818121929,4222.854058475621,18.663830426520768,11.031551739809021,19.91534749875222,2.0190968886601155,1.2687060722986223,4029.830177470265,7.023223625360612,2.5665754751415957,2.243233490369095e-09,0.014230139925143126,0.004889663842714644,0.7,53
3374,2.870118514262994,89.41892391981261,4342.760722765939,18.564312122138503,14.508584974723561,38.90034201990873,2.870118514262994,1.3313823073957407,3998.662805191625,8.719758867845393,2.291995987710102,-0.0,0.015201804919084164,0.004889663842714644,0.7,53
3375,0.6856768166809629,2.1485560767740854,4072.0703218545646,7.184484644684723,3.2606690726760945,2.925929018482976,0.6856768166809629,1.6712753595269298,3961.4004700377095,7.150530986432378,2.9256074266857075,0.05510566759636638,0.0015201804919084164,0.0029458480157330703,0.7666666666666666,53
3376,1.6932989827436957,7.570131443746673,4179.280626953524,10.452651291545589,7.745632678279726,9.967299582244278,1.6932989827436957,2.4092728341448435,3942.6496838918506,8.055865089813663,4.09872504055438,4.6910166923504787e-05,0.005559580850812226,0.0029458480157330703,0.7666666666666666,53
3377,3.503965572920012,18.37637845103012,4227.016080306928,12.73282483600883,12.584327890380694,34.46618385368387,3.503965572920012,1.8140462043985583,4002.8390689741036,9.228992634641921,2.468909584441647,1.1102230246251571e-15,0.007714073485873534,0.0029458480157330703,0.7666666666666666,53
3378,-1.0626865429550232,1.549433455004425,4073.8892213795157,8.3329013864854,3.5449377811630014,0.007963888779354628,-1.0626865429550232,3.1007516298689692,4145.873461749008,7.5547474617365085,7.2809239400977015,4.836817160047002,0.009386422122097223,0.0029458480157330703,0.7666666666666666,53
3379,1.4676038613164497,2.7490195149280847,4071.9190346452046,9.570392084006151,3.435714230817116,9.800022640633648,1.4676038613164497,-0.6586252319089742,3826.639742844787,6.275446547544185,5.569268657411353,5.5451881414176294e-05,0.010802912142701855,0.0029458480157330703,0.7666666666666666,53
3380,1.9475300580825927,3.7597401525224163,4024.1632959404424,9.083077865515545,4.479708584746106,13.535257381838699,1.9475300580825927,1.2063367271157082,3939.297907606926,6.89590986411221,4.351017953620723,1.3234657153891313e-06,0.012054082348800937,0.0029458480157330703,0.7666666666666666,53
3381,0.10526314876565213,2.3824952510681743,4073.700084641423,8.064931639765277,3.90538798276656,0.9609415038307375,0.10526314876565213,3.452287508309626,4127.58965611416,9.19330914636525,6.174820062993611,0.4821289414358047,0.013187072904189667,0.0029458480157330703,0.7666666666666666,53
3382,0.2990996170240774,2.049669070906924,4006.8677605013013,7.749582661066006,3.2542635858306994,1.6669212490665943,0.2990996170240774,0.8793424142594453,3916.4180998145694,7.508380767330115,4.586122273602935,0.2092745773834821,0.014230139925143126,0.0029458480157330703,0.7666666666666666,53
3383,1.3992238032049706,3.0519908223126184,4029.1861174094756,9.168534863913886,5.322040974403178,9.657931646764094,1.3992238032049706,4.653524076847704,3999.141955901967,10.762677730467262,4.3243372024475315,6.391863013791967e-05,0.015201804919084164,0.0029458480157330703,0.7666666666666666,53
3384,2.0672023965794835,0.8233458411302655,4009.0849602705102,7.943485410006809,2.058078638154209,17.056332631362977,2.0672023965794835,0.386290586476567,3874.8894684442075,6.29067372025971,4.6028237802388565,3.9131713524689524e-08,0.0015201804919084164,0.0017747683298777862,0.8333333333333333,53
3385,-2.246824975830964,0.2950867867400228,3914.4370214910123,7.894874575488508,3.768422362046732,5.753365838273164e-08,-2.246824975830964,1.828959924583251,4110.466574199992,7.016078314087864,3.3314617449647206,16.670895725281564,0.005559580850812226,0.0017747683298777862,0.8333333333333333,53
3386,0.3583903110339131,4.148666849181689,4070.9556040353737,10.553664186756185,2.978723350882659,1.8095702002801175,0.3583903110339131,17.417990461938356,3919.2235425240924,13.322467943110707,5.723048580141475,0.17879716327881146,0.007714073485873534,0.0017747683298777862,0.8333333333333333,53
3387,-0.5648400499924793,11.804951384576144,3892.554244153758,12.552136659114588,5.130677394301353,0.06341304516529653,-0.5648400499924793,9.39810736729478,4063.081420634049,12.104182329266724,4.508762912757104,2.7896246566008056,0.009386422122097223,0.0017747683298777862,0.8333333333333333,53
3388,3.354518150149889,8.976895943746504,4063.264579688435,12.014573852656344,6.215511547722004,35.08517756782754,3.354518150149889,2.5336788217225004,3926.633012920427,8.405147477552674,4.348957632737331,5.551115123125785e-16,0.010802912142701855,0.0017747683298777862,0.8333333333333333,53
3389,2.117849195506793,17.291445839961316,4178.531510313183,13.307980432028428,6.085447311347635,15.621228953112205,2.117849195506793,2.0442306461622963,4060.7011395540308,6.213412087536948,4.008774305622226,1.6435635482101377e-07,0.012054082348800937,0.0017747683298777862,0.8333333333333333,53
3390,0.7452297399065043,24.18045451879018,4031.5766741366756,13.975402743130955,6.37505841950654,6.0034840337427235,0.7452297399065043,1.1674467722516646,3982.784456257365,7.060761788796865,4.441528385833508,0.002473186954284636,0.013187072904189667,0.0017747683298777862,0.8333333333333333,53
